Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2012,US,"
45543",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2013,CA-24,"
44176",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2013,CA,"
43156",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2013,US,"
46540",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2014,CA-24,"
49360",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2014,CA,"
46287",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2014,US,"
46929",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2015,CA-24,"
50189",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2015,CA,"
46722",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2015,US,"
48452",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2016,CA-24,"
41238",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2016,CA,"
46570",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2016,US,"
50014",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2017,CA-24,"
52775",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2017,CA,"
49548",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2017,US,"
50850",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2018,CA-24,"
49410",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2018,CA,"
50181",USD ($)
B24041_007E,American Community Survey,Income,Median Earning in Industry: Wholesale trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2018,US,"
51321",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2008,CA-24,"
38382",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2008,CA,"
33634",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2008,US,"
31317",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2009,CA-24,"
39043",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2009,CA,"
33794",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2009,US,"
30581",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2010,CA-24,"
36657",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2010,CA,"
33686",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2010,US,"
31371",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2011,CA-24,"
38659",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2011,CA,"
34532",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2011,US,"
31899",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2012,CA-24,"
34595",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2012,CA,"
34479",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2012,US,"
32025",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2013,CA-24,"
31326",USD ($)
B24041_008E,American Community Survey,Income,Median Earning in Industry: Retail trade,Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Retail trade.,2013,CA,"
34323",USD ($)
